registerNum,country1,durationDays,peopleDead,peopleDisplaced,mainCause1,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,year,HDI,lifeExp,yearsSchool,GNIPerCapita
700,France,1,3,0,Heavy Rain,large,23383.79,4.368914902,2.93545,43.1605,Europe,Western Europe,1992,0.888,82.2,16,38056
699,France,1,38,2000,Heavy Rain,extreme,22746.16,4.657938085,5.83747,44.5158,Europe,Western Europe,1992,0.888,82.2,16,38056
698,Nigeria,2,9,13000,Heavy Rain,large,42369.21,4.928080362,13.018,10.2805,Africa,Western Africa,1992,0.514,52.8,9,5341
697,United Kingdom,6,0,0,Heavy Rain,extreme,111333.72,6.125807966,-1.62812,52.571,Europe,Northern Europe,1992,0.907,80.7,16.2,39267
696,Ethiopia,5,0,300,Heavy Rain,large,87638.04,5.64166266,35.8071,7.11522,Africa,Eastern Africa,1992,0.442,64.1,8.5,1428
695,Mexico,2,2,0,Heavy Rain,large,182383.3,5.562015065,-90.1363,19.3548,Americas,Central America,1992,0.756,76.8,13.1,16056
694,India,70,263,20000,Hurricane/Tropical Storm,extreme,552562.43,7.888509389,78.8487,13.0242,Asia,Southern Asia,1992,0.609,68,11.7,5497
693,United States,3,3,25000,Hurricane/Tropical Storm,large,2901.55,3.939751314,-159.539,22.064,Americas,Northern America,1992,0.915,79.1,16.5,52947
692,Pakistan,11,2750,3000000,Monsoon,extreme,873375.01,7.283623442,79.068,28.3907,Asia,Southern Asia,1992,0.538,66.2,7.8,4866
690,Afghanistan,1,3000,4000,Monsoon,large,47999,4.681232189,69.8855,35.0968,Asia,Southern Asia,1992,0.465,60.4,9.3,1885
689,Indonesia,44,70,15000,Heavy Rain,large,98559.77,6.637152358,111.708,-7.58451,Asia,South-Eastern Asia,1992,0.684,68.9,13,9788
688,Nicaragua,1,100,16000,Storm/Tidal Surge,large,12149.78,4.084568414,-86.6267,12.0739,Americas,Central America,1992,0.631,74.9,11.5,4457
687,Australia,1,2,0,Heavy Rain,extreme,12878.07,4.410880777,138.966,-34.8687,Oceania,Australia and New Zealand,1992,0.935,82.4,20.2,42261
686,China,5,168,5000000,Heavy Rain,large,166182.77,5.919555998,119.806,27.8313,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
684,United States,2,20,1800000,Hurricane/Tropical Storm,large,68137.19,5.134414215,-81.35,26.3061,Americas,Northern America,1992,0.915,79.1,16.5,52947
683,Sudan,9,4,1600,Heavy Rain,large,741567.54,6.824393221,34.1325,17.4541,Africa,Northern Africa,1992,0.479,63.5,7,3809
682,Mexico,1,3,10000,Hurricane/Tropical Storm,large,85944.59,4.934218544,-111.562,25.4554,Americas,Central America,1992,0.756,76.8,13.1,16056
681,China,7,6,0,Hurricane/Tropical Storm,large,33606.68,5.371523651,115.901,23.6313,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
680,Philippines,47,45,250000,Hurricane/Tropical Storm,extreme,70409.78,6.820760841,121.124,17.0326,Asia,South-Eastern Asia,1992,0.668,68.2,11.3,7915
679,Pakistan,6,22,3000,Monsoon,large,7350.66,4.644477586,67.2606,25.03,Asia,Southern Asia,1992,0.538,66.2,7.8,4866
677,United Kingdom,1,9,0,Heavy Rain,extreme,23847.54,4.678473582,-0.827224,52.7319,Europe,Northern Europe,1992,0.907,80.7,16.2,39267
676,Burkina Faso,46,0,0,Heavy Rain,large,266253.43,7.088053043,-1.57256,12.3805,Africa,Western Africa,1992,0.402,58.7,7.8,1591
675,India,34,40,2000,Monsoon,large,518125.28,7.2459137,80.7003,24.8678,Asia,Southern Asia,1992,0.609,68,11.7,5497
674,China,20,111,0,Heavy Rain,large,432937.01,6.937454709,105.08,35.8327,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
673,Vietnam,4,0,38000,Heavy Rain,large,6223.92,4.396123993,105.195,22.073,Asia,South-Eastern Asia,1992,0.666,75.8,11.9,5092
672,India,13,16,0,Monsoon,large,44021.23,5.757605525,86.0449,20.5033,Asia,Southern Asia,1992,0.609,68,11.7,5497
671,China,2,1,0,Hurricane/Tropical Storm,large,74669.12,5.174171029,111.673,22.2644,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
670,Philippines,9,20,0,Hurricane/Tropical Storm,large,5256.53,4.674941657,121.03,15.6717,Asia,South-Eastern Asia,1992,0.668,68.2,11.3,7915
669,United Kingdom,1,0,120,Heavy Rain,large,15062.72,4.177903403,-0.349411,50.9783,Europe,Northern Europe,1992,0.907,80.7,16.2,39267
668,Pakistan,27,94,1280000,Monsoon,large,137573.26,6.569897793,68.9621,26.1618,Asia,Southern Asia,1992,0.538,66.2,7.8,4866
667,India,11,0,0,Heavy Rain,large,28221.72,5.491976164,94.46,26.9122,Asia,Southern Asia,1992,0.609,68,11.7,5497
665,Nepal,9,12,0,Monsoon,large,16329.72,5.167221248,86.8489,27.2262,Asia,Southern Asia,1992,0.548,69.6,12.4,2311
664,China,20,96,254472,Heavy Rain,extreme,65829.37,6.42047969,112.615,28.5125,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
663,China,4,0,0,Heavy Rain,extreme,12868.25,5.012609477,110.295,25.3272,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
661,United States,7,0,600,Heavy Rain,large,33289.42,5.367404269,-91.874,39.309,Americas,Northern America,1992,0.915,79.1,16.5,52947
660,China,16,228,172000,Heavy Rain,extreme,392988.45,7.099529765,119.18,27.3793,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
659,Bangladesh,1,2,50000,Monsoon,large,21634.98,4.335156498,92.2224,22.0692,Asia,Southern Asia,1992,0.57,71.6,10,3191
658,Vietnam,5,3,0,Hurricane/Tropical Storm,large,10794.16,4.732158856,106.601,20.733,Asia,South-Eastern Asia,1992,0.666,75.8,11.9,5092
656,India,39,90,8000,Monsoon,large,752428.66,7.467529936,75.9695,16.5216,Asia,Southern Asia,1992,0.609,68,11.7,5497
655,Mozambique,1,53,0,Heavy Rain,large,38009.41,4.579891128,33.1118,-24.1219,Africa,Eastern Africa,1992,0.416,55.1,9.3,1123
654,China,3,0,31,Heavy Rain,large,1232.76,3.567999789,114.131,22.3793,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
653,China,51,93,120000,Heavy Rain,large,491147.38,7.398782008,105.471,27.9919,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
651,United States,2,0,250,Heavy Rain,large,4609.14,3.964649895,-72.7314,41.5946,Americas,Northern America,1992,0.915,79.1,16.5,52947
650,Sri Lanka,4,14,100000,Monsoon,extreme,11670.56,4.970181683,80.4246,6.60577,Asia,Southern Asia,1992,0.757,74.9,13.7,9779
649,Uzbekistan,11,0,0,Snow/Ice Melt,large,16363.55,5.255270213,59.8196,42.9384,Asia,Central Asia,1992,0.675,68.4,11.5,5567
648,Canada,2,0,800,Snow/Ice Melt,large,88075.01,5.245882697,-78.1083,52.6169,Americas,Northern America,1992,0.913,82,15.9,42155
647,Kyrgyzstan,2,4,22336,Heavy Rain,large,83095.54,5.22060771,74.5088,40.6323,Asia,Central Asia,1992,0.655,70.6,12.5,3044
646,Afghanistan,14,7,100000,Heavy Rain,large,48118.75,5.828442373,62.1932,30.6948,Asia,Southern Asia,1992,0.465,60.4,9.3,1885
645,Papua New Guinea,4,0,10000,Heavy Rain,extreme,71645.06,5.758276238,142.822,-3.79249,Oceania,Melanesia,1992,0.505,62.6,9.9,2463
644,Uzbekistan,1,0,0,Heavy Rain,large,38445.83,4.584849241,63.8319,40.2202,Asia,Central Asia,1992,0.675,68.4,11.5,5567
643,Canada,3,0,100,Snow/Ice Melt,large,1537.3,3.663879882,-115.994,60.5419,Americas,Northern America,1992,0.913,82,15.9,42155
642,Tajikistan,56,200,500,Heavy Rain,large,123588.99,6.84016781,71.6038,38.6543,Asia,Central Asia,1992,0.624,69.4,11.2,2517
641,Italy,3,32,0,Heavy Rain,large,7026.51,4.323860923,10.5657,45.3963,Europe,Southern Europe,1992,0.873,83.1,16,33030
640,China,38,5,3000,Heavy Rain,extreme,1370.59,5.017721151,114.116,22.3716,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
639,United Kingdom,3,0,100,Heavy Rain,large,14728.76,4.64528744,-2.4015,55.3734,Europe,Northern Europe,1992,0.907,80.7,16.2,39267
638,Argentina,93,37,305992,Heavy Rain,extreme,1347809.74,8.399141535,-55.9395,-28.4099,Americas,South America,1992,0.836,76.3,17.9,22050
637,Ecuador,46,22,10000,Heavy Rain,large,109522.16,6.702259832,-79.5078,-1.794,Americas,South America,1992,0.732,75.9,14.2,10605
635,China,49,59,0,Heavy Rain,large,542309.51,7.4244433,105.41,28.7729,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
634,China,40,248,210000,Heavy Rain,extreme,545359.27,7.639772687,113.878,25.1128,Asia,Eastern Asia,1992,0.727,75.8,13.1,12547
633,Canada,1,0,53,Heavy Rain,extreme,386.605,2.888297462,-61.8013,47.4312,Americas,Northern America,1992,0.913,82,15.9,42155
632,Australia,1,0,0,Hurricane/Tropical Storm,large,53883.83,4.731458457,152.026,-25.2475,Oceania,Australia and New Zealand,1992,0.935,82.4,20.2,42261
631,United States,3,0,0,Snow/Ice Melt,extreme,1311.44,3.895899676,-72.5285,44.2707,Americas,Northern America,1992,0.915,79.1,16.5,52947
629,United States,3,1,0,Heavy Rain,large,6381.18,4.28202225,-95.3426,29.8372,Americas,Northern America,1992,0.915,79.1,16.5,52947
628,Peru,23,0,32000,Heavy Rain,extreme,40568.07,6.270942179,-79.6066,-4.68836,Americas,South America,1992,0.734,74.6,13.1,11015
627,Solomon Islands,2,0,40,Hurricane/Tropical Storm,large,5773.78,4.062490227,160.215,-9.57355,Oceania,Melanesia,1992,0.506,67.9,9.2,1540
626,Canada,3,0,4000,Snow/Ice Melt,large,7996.65,4.380029343,-117.494,56.4607,Americas,Northern America,1992,0.913,82,15.9,42155
625,Turkey,7,200,1000,Heavy Rain,extreme,81542.93,6.057514348,36.0904,36.9812,Asia,Western Asia,1992,0.761,75.3,14.5,18677
624,Argentina,4,4,12200,Heavy Rain,extreme,192706,6.187985224,-64.546,-27.5982,Americas,South America,1992,0.836,76.3,17.9,22050
623,United States,3,8,0,Heavy Rain,extreme,4604.18,4.441303544,-118.115,34.0486,Americas,Northern America,1992,0.915,79.1,16.5,52947
622,Cuba,5,0,9127,Heavy Rain,extreme,90431.11,5.956317862,-77.9128,21.56,Americas,Caribbean,1992,0.769,79.4,13.8,7301
621,Israel,15,15,4200,Heavy Rain,extreme,26219.81,5.895750795,35.8798,32.4291,Asia,Western Asia,1992,0.894,82.4,16,30676
620,Brazil,12,41,15600,Heavy Rain,large,1073672.43,7.110053047,-44.1553,-15.5843,Americas,South America,1992,0.755,74.5,15.2,15175
619,Algeria,9,18,500,Heavy Rain,large,12836.35,5.06268406,2.75934,36.3763,Africa,Northern Africa,1992,0.736,74.8,14,13054
618,Mexico,2,50,13000,Heavy Rain,large,478328.71,5.980756444,-103.421,25.5033,Americas,Central America,1992,0.756,76.8,13.1,16056
617,United Kingdom,1,0,0,Heavy Rain,large,18379.79,4.264340545,-0.089078,52.4178,Europe,Northern Europe,1992,0.907,80.7,16.2,39267
615,Argentina,3,53,1800,Heavy Rain,large,397322.71,6.076264644,-61.7282,-31.3961,Americas,South America,1992,0.836,76.3,17.9,22050
614,Yemen,3,0,24200,Heavy Rain,large,3770.84,4.05355936,53.9083,12.5093,Asia,Western Asia,1992,0.498,63.8,9.2,3519
613,Brazil,2,25,1000,Heavy Rain,large,8222.23,4.216019617,-43.3207,-22.5599,Americas,South America,1992,0.755,74.5,15.2,15175
612,United Kingdom,2,1,30,Heavy Rain,large,5882.58,4.070597838,-3.74148,57.28,Europe,Northern Europe,1992,0.907,80.7,16.2,39267
611,Israel,4,0,400,Heavy Rain,extreme,23368.45,5.271719894,34.5452,31.2653,Asia,Western Asia,1991,0.894,82.4,16,30676
610,Malaysia,7,11,0,Heavy Rain,large,67098.99,5.671814023,112.949,2.98399,Asia,South-Eastern Asia,1991,0.779,74.7,12.7,22762
609,Lebanon,6,1,2000,Heavy Rain,large,10183.91,4.786065803,35.8722,33.8457,Asia,Western Asia,1991,0.769,79.3,13.8,16509
608,United States,14,15,1800,Heavy Rain,large,7420.85,5.016581689,-95.9628,29.4697,Americas,Northern America,1991,0.915,79.1,16.5,52947
607,Indonesia,7,2,100000,Heavy Rain,large,92248.48,5.810057259,101.949,0.610309,Asia,South-Eastern Asia,1991,0.684,68.9,13,9788
606,United States,3,3,200,Heavy Rain,large,1319.59,3.59756027,-159.554,22.0615,Americas,Northern America,1991,0.915,79.1,16.5,52947
605,Sri Lanka,4,0,10000,Heavy Rain,large,1889.72,3.878457451,81.6191,7.6433,Asia,Southern Asia,1991,0.757,74.9,13.7,9779
602,Egypt,2,0,6000,Dam Failure,large,3165.39,3.801457222,30.049,30.7101,Africa,Northern Africa,1991,0.69,71.1,13.5,10512
601,United States,2,4,0,Heavy Rain,large,210359.75,5.623992642,-82.9024,40.0517,Americas,Northern America,1991,0.915,79.1,16.5,52947
600,Indonesia,3,0,0,Heavy Rain,large,54664.44,5.214826158,96.9026,3.96409,Asia,South-Eastern Asia,1991,0.684,68.9,13,9788
599,Brazil,2,12,10000,Heavy Rain,large,94625.19,5.27703676,-51.1309,-27.6365,Americas,South America,1991,0.755,74.5,15.2,15175
598,India,6,90,85000,Heavy Rain,large,599564.89,6.555987443,79.4752,14.0025,Asia,Southern Asia,1991,0.609,68,11.7,5497
597,Philippines,4,6315,28000,Hurricane/Tropical Storm,extreme,20704.7,5.219158929,125.36,11.248,Asia,South-Eastern Asia,1991,0.668,68.2,11.3,7915
596,Philippines,2,43,165000,Hurricane/Tropical Storm,large,54778.89,5.039643223,121.394,17.2236,Asia,South-Eastern Asia,1991,0.668,68.2,11.3,7915
595,Italy,3,17,0,Heavy Rain,large,52843.96,5.20011661,14.0174,37.4429,Europe,Southern Europe,1991,0.873,83.1,16,33030
594,Japan,2,0,100,Hurricane/Tropical Storm,large,29059.21,4.764313799,140.229,35.3241,Asia,Eastern Asia,1991,0.891,83.5,15.3,36927
593,United States,6,0,0,Heavy Rain,large,10405.21,4.7954021,-80.4231,26.2763,Americas,Northern America,1991,0.915,79.1,16.5,52947
592,Turkey,2,6,0,Heavy Rain,large,3488.91,3.843719762,29.2703,41.0289,Asia,Western Asia,1991,0.761,75.3,14.5,18677
590,Bangladesh,2,0,50000,Dam Failure,large,2443.02,3.688957018,89.5171,24.6724,Asia,Southern Asia,1991,0.57,71.6,10,3191
589,Japan,4,52,500,Hurricane/Tropical Storm,large,141715.15,5.753476272,142.664,43.4418,Asia,Eastern Asia,1991,0.891,83.5,15.3,36927
588,United Kingdom,2,0,0,Heavy Rain,large,35831.37,4.855293409,0.305176,51.8576,Europe,Northern Europe,1991,0.907,80.7,16.2,39267
587,Japan,4,8,200,Hurricane/Tropical Storm,large,52826.71,5.324913555,138.423,35.1282,Asia,Eastern Asia,1991,0.891,83.5,15.3,36927
586,Vietnam,7,55,21000,Heavy Rain,large,20794.19,5.163040048,105.635,10.2084,Asia,South-Eastern Asia,1991,0.666,75.8,11.9,5092
585,India,2,21,0,Monsoon,large,91960.65,5.264632028,87.8328,24.3395,Asia,Southern Asia,1991,0.609,68,11.7,5497
584,United States,3,0,0,Heavy Rain,large,70880.61,5.327648701,-99.8947,28.8035,Americas,Northern America,1991,0.915,79.1,16.5,52947
